,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeELORating,AwayELORating,EloGap,HomePossession,AwayPossession,year,month,HomeAttackingRating,HomeMidfieldRating,HomeDefenceRating,HomeOverallRating,AwayAttackingRating,AwayMidfieldRating,AwayDefenceRating,AwayOverallRating,HOMEATTACKVSAWAYDEFENCE,AWAYATTACKVSHOMEDEFENCE,HOMERATINGSVSAWAYRATINGS,HOMEMIDFIELDVSAWAYMIDFIELD
708,708,708,708,708,708,708,708,13/04/2019,Fulham,Everton,2,0,H,0,0,D,12,8,5,1,8,10,7,3,2,1,0,0,1558.53601074,1738.48400879,-179.94799805000005,41,59,2019,4,78,76,72,75,76,80,79,79,-1,4,-4,-4
709,709,709,709,709,709,709,709,13/04/2019,Man United,West Ham,2,1,H,1,0,H,14,18,4,4,14,5,3,11,1,1,0,0,1890.04199219,1680.08166504,209.96032715,43,57,2019,4,83,83,80,82,80,78,77,79,6,0,3,5
710,710,710,710,710,710,710,710,13/04/2019,Southampton,Wolves,3,1,H,2,1,H,13,17,6,2,13,8,4,9,1,3,0,0,1677.43835449,1693.40661621,-15.9682617200001,31,69,2019,4,76,77,73,76,75,80,76,77,0,2,-1,-3
711,711,711,711,711,711,711,711,13/04/2019,Tottenham,Huddersfield,4,0,H,2,0,H,22,7,5,1,10,12,4,2,2,2,0,0,1907.97277832,1505.24487305,402.72790527000006,69,30,2019,4,88,82,83,83,71,74,75,74,13,-12,9,8
712,712,712,712,712,712,712,712,14/04/2019,Crystal Palace,Man City,1,3,A,0,1,A,7,20,3,6,5,11,2,9,0,0,0,0,1708.29553223,2007.328125,-299.03259277000006,27,73,2019,4,79,77,76,77,86,88,83,85,-4,10,-8,-11
713,713,713,713,713,713,713,713,14/04/2019,Liverpool,Chelsea,2,0,H,0,0,D,15,6,7,3,5,9,9,2,0,1,0,0,1995.51538086,1866.27648926,129.2388916,61,39,2019,4,86,82,82,83,85,83,82,83,4,3,0,-1
714,714,714,714,714,714,714,714,15/04/2019,Watford,Arsenal,0,1,A,0,1,A,11,19,3,6,12,8,6,4,2,0,1,0,1708.07177734,1889.1451415999998,-181.07336425999983,34,65,2019,4,78,78,77,77,86,81,80,82,-2,9,-5,-3
715,715,715,715,715,715,715,715,16/04/2019,Brighton,Cardiff,0,2,A,0,1,A,14,10,2,3,11,13,5,4,0,1,0,0,1612.35742188,1572.94165039,39.41577149,64,36,2019,4,76,77,76,76,73,73,72,73,4,-3,3,4
716,716,716,716,716,716,716,716,20/04/2019,Bournemouth,Fulham,0,1,A,0,0,D,15,17,5,5,11,18,3,7,1,3,0,0,1686.890625,1575.64916992,111.24145507999992,49,51,2019,4,79,76,76,77,78,76,72,75,7,2,2,0
717,717,717,717,717,717,717,717,20/04/2019,Huddersfield,Watford,1,2,A,0,1,A,13,11,3,6,15,9,2,2,2,2,0,0,1505.43029785,1704.66967773,-199.2393798800001,46,54,2019,4,71,74,75,74,78,78,77,77,-6,3,-3,-4
718,718,718,718,718,718,718,718,20/04/2019,Man City,Tottenham,1,0,H,1,0,H,15,10,4,4,11,11,4,4,1,2,0,0,2008.09667969,1916.55407715,91.54260253999996,61,39,2019,4,86,88,83,85,88,82,83,83,3,5,2,6
719,719,719,719,719,719,719,719,20/04/2019,Newcastle,Southampton,3,1,H,2,0,H,15,15,6,3,5,11,4,11,0,2,0,0,1685.41003418,1688.79406738,-3.384033199999976,43,57,2019,4,78,76,76,77,76,77,73,76,5,0,1,-1
720,720,720,720,720,720,720,720,20/04/2019,West Ham,Leicester,2,2,D,1,0,H,11,11,3,5,8,9,6,8,2,0,0,0,1679.53063965,1709.46008301,-29.929443360000054,49,51,2019,4,80,78,77,79,77,78,78,78,2,0,1,0
721,721,721,721,721,721,721,721,20/04/2019,Wolves,Brighton,0,0,D,0,0,D,22,5,5,0,0,8,14,1,0,1,0,0,1685.60876465,1598.43225098,87.17651367000008,67,33,2019,4,75,80,76,77,76,77,76,76,-1,0,1,3
722,722,722,722,722,722,722,722,21/04/2019,Arsenal,Crystal Palace,2,3,A,0,1,A,12,16,5,7,15,12,8,3,4,1,0,0,1901.52575684,1705.87585449,195.64990235000005,72,28,2019,4,86,81,80,82,79,77,76,77,10,-1,5,4
723,723,723,723,723,723,723,723,21/04/2019,Cardiff,Liverpool,0,2,A,0,0,D,7,17,2,6,6,5,5,10,1,1,0,0,1590.42456055,2006.70556641,-416.28100586000005,24,76,2019,4,73,73,72,73,86,82,82,83,-9,14,-10,-9
724,724,724,724,724,724,724,724,21/04/2019,Everton,Man United,4,0,H,2,0,H,15,7,8,1,11,7,10,2,1,1,0,0,1724.92871094,1888.54162598,-163.61291503999996,49,51,2019,4,76,80,79,79,83,83,80,82,-4,4,-3,-3
725,725,725,725,725,725,725,725,22/04/2019,Chelsea,Burnley,2,2,D,2,2,D,22,6,9,3,9,4,10,1,2,1,0,0,1864.52612305,1682.44641113,182.07971192000008,75,25,2019,4,85,83,82,83,77,75,77,77,8,-5,6,8
726,726,726,726,726,726,726,726,23/04/2019,Tottenham,Brighton,1,0,H,0,0,D,29,6,5,1,7,13,6,3,1,2,0,0,1912.39587402,1602.66125488,309.7346191400002,77,23,2019,4,88,82,83,83,76,77,76,76,12,-7,7,5
727,727,727,727,727,727,727,727,23/04/2019,Watford,Southampton,1,1,D,0,1,A,15,8,4,4,10,14,3,4,5,2,0,0,1709.57739258,1679.56347656,30.01391601999989,62,38,2019,4,78,78,77,77,76,77,73,76,5,-1,1,1
728,728,728,728,728,728,728,728,24/04/2019,Man United,Man City,0,2,A,0,0,D,12,8,1,5,10,10,1,1,2,2,0,0,1867.51306152,2012.25500488,-144.74194335999982,37,63,2019,4,83,83,80,82,86,88,83,85,0,6,-3,-5
729,729,729,729,729,729,729,729,24/04/2019,Wolves,Arsenal,3,1,H,3,0,H,11,11,3,1,12,9,5,5,2,3,0,0,1681.37976074,1887.28588867,-205.90612793000008,31,69,2019,4,75,80,76,77,86,81,80,82,-5,10,-5,-1
730,730,730,730,730,730,730,730,26/04/2019,Liverpool,Huddersfield,5,0,H,3,0,H,21,5,7,1,5,14,4,4,0,0,0,0,2008.90795898,1500.52258301,508.38537597,69,30,2019,4,86,82,82,83,71,74,75,74,11,-11,9,8
731,731,731,731,731,731,731,731,27/04/2019,Brighton,Newcastle,1,1,D,0,1,A,9,9,2,1,7,10,7,4,2,3,0,0,1601.32312012,1694.640625,-93.31750487999987,51,49,2019,4,76,77,76,76,78,76,76,77,0,2,-1,1
732,732,732,732,732,732,732,732,27/04/2019,Crystal Palace,Everton,0,0,D,0,0,D,8,22,0,3,9,15,5,10,2,0,0,0,1720.11572266,1745.95727539,-25.84155272999988,36,64,2019,4,79,77,76,77,76,80,79,79,0,0,-2,-3
733,733,733,733,733,733,733,733,27/04/2019,Fulham,Cardiff,1,0,H,0,0,D,8,13,2,8,10,8,10,3,0,0,0,0,1587.94458008,1588.22229004,-0.27770996000003834,71,27,2019,4,78,76,72,75,73,73,72,73,6,1,2,3
734,734,734,734,734,734,734,734,27/04/2019,Southampton,Bournemouth,3,3,D,1,2,A,22,9,7,5,8,9,9,3,2,1,0,0,1682.40454102,1674.59521484,7.809326179999973,46,56,2019,4,76,77,73,76,79,76,76,77,0,6,-1,1
735,735,735,735,735,735,735,735,27/04/2019,Tottenham,West Ham,0,1,A,0,0,D,14,16,4,7,3,8,2,7,0,2,0,0,1913.73400879,1678.3939209000002,235.3400878899997,62,38,2019,4,88,82,83,83,80,78,77,79,11,-3,4,4
736,736,736,736,736,736,736,736,27/04/2019,Watford,Wolves,1,2,A,0,1,A,10,11,1,4,10,11,4,5,3,2,0,0,1706.73632812,1697.63122559,9.105102530000067,56,45,2019,4,78,78,77,77,75,80,76,77,2,-2,0,-2
737,737,737,737,737,737,737,737,28/04/2019,Burnley,Man City,0,1,A,0,0,D,2,25,0,7,5,7,0,6,1,1,0,0,1688.63635254,2020.83239746,-332.19604492000013,33,67,2019,4,77,75,77,77,86,88,83,85,-6,9,-8,-13
738,738,738,738,738,738,738,738,28/04/2019,Leicester,Arsenal,3,0,H,0,0,D,24,6,12,1,13,13,8,6,3,1,0,1,1710.59680176,1871.03442383,-160.43762206999986,66,34,2019,4,77,78,78,78,86,81,80,82,-3,8,-4,-3
739,739,739,739,739,739,739,739,28/04/2019,Man United,Chelsea,1,1,D,1,1,D,7,16,5,3,9,14,6,6,3,2,0,0,1858.93554688,1858.33605957,0.5994873099998586,52,48,2019,4,83,83,80,82,85,83,82,83,1,5,-1,0
740,740,740,740,740,740,740,740,03/05/2019,Everton,Burnley,2,0,H,2,0,H,20,5,6,1,8,9,8,1,0,2,0,0,1743.28039551,1682.16662598,61.113769530000134,59,41,2019,5,77,80,79,79,77,75,77,77,0,-2,2,5
741,741,741,741,741,741,741,741,04/05/2019,Bournemouth,Tottenham,1,0,H,0,0,D,20,11,6,5,11,12,10,6,1,5,0,2,1672.85498047,1884.3795165999998,-211.5245361299997,53,47,2019,5,79,76,77,77,86,82,83,83,-4,9,-6,-6
742,742,742,742,742,742,742,742,04/05/2019,Cardiff,Crystal Palace,2,3,A,1,2,A,18,21,8,7,14,11,10,5,0,0,0,0,1578.00549316,1714.79614258,-136.7906494199999,39,59,2019,5,73,73,72,73,79,77,76,77,-3,7,-4,-4
743,743,743,743,743,743,743,743,04/05/2019,Newcastle,Liverpool,2,3,A,1,2,A,14,11,7,4,10,4,2,3,1,1,0,0,1690.03015137,1993.42053223,-303.3903808599998,32,68,2019,5,76,77,76,77,86,82,82,83,-6,10,-6,-5
744,744,744,744,744,744,744,744,04/05/2019,West Ham,Southampton,3,0,H,1,0,H,17,11,6,1,2,11,2,7,1,1,0,0,1689.08166504,1676.14819336,12.933471679999911,55,45,2019,5,80,78,77,79,73,77,74,76,6,-4,3,1
745,745,745,745,745,745,745,745,04/05/2019,Wolves,Fulham,1,0,H,0,0,D,19,6,6,2,10,15,7,1,1,3,0,0,1703.76586914,1590.16467285,113.60119628999996,40,60,2019,5,78,78,77,77,78,76,73,75,5,1,2,2
746,746,746,746,746,746,746,746,05/05/2019,Arsenal,Brighton,1,1,D,1,0,H,20,11,8,5,9,14,16,3,5,2,0,0,1857.6652832000002,1597.93701172,259.7282714800001,70,30,2019,5,82,83,80,82,76,77,76,76,6,-4,6,6
747,747,747,747,747,747,747,747,05/05/2019,Chelsea,Watford,3,0,H,0,0,D,19,15,9,3,6,12,6,6,0,1,0,0,1858.40478516,1692.60510254,165.79968262000008,58,42,2019,5,85,83,82,83,78,78,77,77,8,-4,6,5
748,748,748,748,748,748,748,748,05/05/2019,Huddersfield,Man United,1,1,D,0,1,A,7,23,3,7,10,10,3,7,1,1,0,0,1495.61047363,1852.96032715,-357.3498535200001,36,64,2019,5,72,73,75,74,83,83,80,82,-8,8,-8,-10
749,749,749,749,749,749,749,749,06/05/2019,Man City,Leicester,1,0,H,0,0,D,19,7,5,2,12,5,11,0,3,2,0,0,2019.30566406,1724.34301758,294.9626464800001,60,40,2019,5,86,88,82,85,78,76,79,78,7,-4,7,12
750,750,750,750,750,750,750,750,12/05/2019,Brighton,Man City,1,4,A,1,2,A,6,20,2,9,12,8,2,6,0,0,0,0,1619.17944336,2034.53198242,-415.35253906,25,75,2019,5,76,77,76,76,86,88,82,85,-6,10,-9,-11
751,751,751,751,751,751,751,751,12/05/2019,Burnley,Arsenal,1,3,A,0,0,D,14,17,5,6,11,3,4,5,5,1,0,0,1688.97900391,1873.56591797,-184.58691406000003,40,60,2019,5,77,75,77,77,82,83,80,82,-3,5,-5,-8
752,752,752,752,752,752,752,752,12/05/2019,Crystal Palace,Bournemouth,5,3,H,3,1,H,17,16,8,8,11,8,4,4,3,0,0,0,1735.03601074,1698.20019531,36.835815429999904,47,55,2019,5,79,77,76,77,79,76,77,77,2,3,0,1
753,753,753,753,753,753,753,753,12/05/2019,Fulham,Newcastle,0,4,A,0,2,A,16,13,2,6,6,8,5,5,1,0,0,0,1600.19665527,1700.92431641,-100.72766114,67,33,2019,5,78,76,73,75,76,77,76,77,2,3,-2,-1
754,754,754,754,754,754,754,754,12/05/2019,Leicester,Chelsea,0,0,D,0,0,D,9,14,3,4,9,8,4,5,0,1,0,0,1736.79016113,1870.70727539,-133.91711426000006,47,53,2019,5,78,76,79,78,85,83,82,83,-4,6,-5,-7
755,755,755,755,755,755,755,755,12/05/2019,Liverpool,Wolves,2,0,H,1,0,H,13,7,5,2,3,11,4,1,0,2,0,0,2035.16088867,1721.40734863,313.7535400400002,58,42,2019,5,86,82,82,83,78,78,77,77,9,-4,6,4
756,756,756,756,756,756,756,756,12/05/2019,Man United,Cardiff,0,2,A,0,1,A,26,13,10,4,9,6,11,2,3,3,0,0,1860.02270508,1585.43920898,274.5834960999998,73,27,2019,5,83,83,80,82,73,73,72,73,11,-7,9,10
757,757,757,757,757,757,757,757,12/05/2019,Southampton,Huddersfield,1,1,D,1,0,H,10,10,3,3,8,6,4,3,0,1,0,0,1679.73657227,1516.22167969,163.5148925799999,54,46,2019,5,73,77,74,76,72,73,75,74,-2,-2,2,4
758,758,758,758,758,758,758,758,12/05/2019,Tottenham,Everton,2,2,D,1,0,H,11,17,3,9,10,13,7,4,0,2,0,0,1902.91577148,1764.14160156,138.77416992000008,55,45,2019,5,86,82,83,83,77,80,79,79,7,-6,4,2
759,759,759,759,759,759,759,759,12/05/2019,Watford,West Ham,1,4,A,0,2,A,17,16,8,9,10,10,7,2,1,0,1,0,1701.45373535,1713.16687012,-11.713134770000124,48,51,2019,5,78,78,77,77,80,78,77,79,1,3,-2,0
760,760,760,760,760,760,760,760,09/08/2019,Liverpool,Norwich,4,1,H,4,0,H,15,12,7,5,9,9,11,2,0,2,0,0,2043.73754883,1631.13146973,412.6060791,57,42,2019,8,86,83,84,84,76,73,72,74,14,-8,10,10
761,761,761,761,761,761,761,761,10/08/2019,West Ham,Man City,0,5,A,0,1,A,5,14,3,9,6,13,1,1,2,2,0,0,1729.59716797,2037.51660156,-307.91943358999987,43,57,2019,8,80,79,76,79,86,87,83,86,-3,10,-7,-8
762,762,762,762,762,762,762,762,10/08/2019,Bournemouth,Sheffield United,1,1,D,0,0,D,13,8,3,3,10,19,3,4,2,1,0,0,1690.88635254,1620.04492188,70.84143066000001,53,47,2019,8,79,77,76,77,73,72,73,73,6,-3,4,5
763,763,763,763,763,763,763,763,10/08/2019,Burnley,Southampton,3,0,H,0,0,D,10,11,4,3,6,12,2,7,0,0,0,0,1681.90869141,1674.0411377,7.867553710000037,46,54,2019,8,77,76,76,77,76,77,76,76,1,0,1,-1
764,764,764,764,764,764,764,764,10/08/2019,Crystal Palace,Everton,0,0,D,0,0,D,6,10,2,3,16,14,6,2,2,1,0,1,1742.75878906,1769.7623290999998,-27.003540039999727,35,65,2019,8,79,77,76,77,77,79,79,79,0,1,-2,-2
765,765,765,765,765,765,765,765,10/08/2019,Watford,Brighton,0,3,A,0,1,A,11,5,3,3,15,11,5,2,0,1,0,0,1685.43249512,1616.60388184,68.82861328000013,48,50,2019,8,78,79,76,78,77,76,75,76,3,1,2,3
766,766,766,766,766,766,766,766,10/08/2019,Tottenham,Aston Villa,3,1,H,0,1,A,31,7,7,4,13,9,14,0,1,0,0,0,1891.14575195,1612.68432617,278.4614257799999,70,30,2019,8,86,83,82,83,76,75,73,75,13,-6,8,8
767,767,767,767,767,767,767,767,11/08/2019,Leicester,Wolves,0,0,D,0,0,D,15,8,1,2,3,13,12,3,0,2,0,0,1738.76025391,1720.43554688,18.32470703000013,69,31,2019,8,79,77,77,78,77,80,77,78,2,0,0,-3
768,768,768,768,768,768,768,768,11/08/2019,Newcastle,Arsenal,0,1,A,0,0,D,9,8,2,2,12,7,5,3,1,3,0,0,1715.80749512,1866.73327637,-150.92578125,39,61,2019,8,79,75,76,77,86,82,80,81,-1,10,-4,-7
769,769,769,769,769,769,769,769,11/08/2019,Man United,Chelsea,4,0,H,1,0,H,11,18,5,7,15,13,3,5,3,4,0,0,1838.36193848,1883.45825195,-45.09631347000004,46,54,2019,8,82,81,80,82,80,82,80,81,2,0,1,-1
770,770,770,770,770,770,770,770,17/08/2019,Arsenal,Burnley,2,1,H,1,1,D,16,18,9,5,13,11,10,7,2,1,0,0,1872.5859375,1692.87329102,179.71264648000007,67,33,2019,8,86,82,80,81,77,76,76,77,10,-3,4,6
771,771,771,771,771,771,771,771,17/08/2019,Aston Villa,Bournemouth,1,2,A,0,2,A,22,12,7,4,10,13,10,5,0,2,0,0,1610.48132324,1687.30224609,-76.82092284999997,63,37,2019,8,76,75,73,75,79,77,76,77,0,6,-2,-2
772,772,772,772,772,772,772,772,17/08/2019,Brighton,West Ham,1,1,D,0,0,D,16,8,4,3,11,10,8,6,0,2,0,0,1636.6328125,1723.71569824,-87.08288573999994,57,43,2019,8,77,76,75,76,80,79,76,79,1,5,-3,-3
773,773,773,773,773,773,773,773,17/08/2019,Everton,Watford,1,0,H,1,0,H,12,8,2,2,11,11,4,7,2,3,0,0,1770.93066406,1665.62463379,105.30603027000004,44,56,2019,8,77,79,79,79,78,79,76,78,1,-1,1,0
774,774,774,774,774,774,774,774,17/08/2019,Norwich,Newcastle,3,1,H,1,0,H,15,10,8,3,9,11,7,5,1,3,0,0,1630.02429199,1710.17590332,-80.15161133000015,63,37,2019,8,76,73,72,74,79,75,76,77,0,7,-3,-2
775,775,775,775,775,775,775,775,17/08/2019,Southampton,Liverpool,1,2,A,0,1,A,14,15,3,6,10,6,5,9,2,1,0,0,1663.29748535,2045.0657959000002,-381.76831055000025,37,63,2019,8,76,77,76,76,86,83,84,84,-8,10,-8,-6
776,776,776,776,776,776,776,776,17/08/2019,Man City,Tottenham,2,2,D,2,1,H,30,3,10,2,14,4,13,2,1,0,0,0,2043.61901855,1893.56970215,150.04931639999995,56,44,2019,8,86,87,83,86,86,83,82,83,4,3,3,4
777,777,777,777,777,777,777,777,18/08/2019,Sheffield United,Crystal Palace,1,0,H,0,0,D,15,6,3,4,16,11,8,4,3,1,0,0,1623.85009766,1741.81140137,-117.96130371000004,44,56,2019,8,73,72,73,73,79,77,76,77,-3,6,-4,-5
778,778,778,778,778,778,778,778,18/08/2019,Chelsea,Leicester,1,1,D,1,0,H,14,12,5,3,9,14,4,5,1,0,0,0,1868.39318848,1736.54821777,131.84497070999987,50,50,2019,8,80,82,80,81,79,77,77,78,3,-1,3,5
779,779,779,779,779,779,779,779,19/08/2019,Wolves,Man United,1,1,D,0,1,A,6,9,2,2,17,8,4,6,2,2,0,0,1723.21276855,1853.64807129,-130.43530274,36,64,2019,8,77,80,77,78,82,81,80,82,-3,5,-4,-1
780,780,780,780,780,780,780,780,23/08/2019,Aston Villa,Everton,2,0,H,1,0,H,7,12,3,1,10,18,0,6,2,3,0,0,1606.01428223,1777.96362305,-171.9493408200001,37,63,2019,8,76,75,73,75,77,79,79,79,-3,4,-4,-4
781,781,781,781,781,781,781,781,24/08/2019,Norwich,Chelsea,2,3,A,2,2,D,6,23,5,8,9,9,1,8,1,1,0,0,1644.95629883,1866.21191406,-221.25561523000007,47,54,2019,8,76,73,72,74,80,82,80,81,-4,8,-7,-9
782,782,782,782,782,782,782,782,24/08/2019,Brighton,Southampton,0,2,A,0,0,D,12,12,3,4,9,10,8,5,1,3,1,0,1640.26708984,1664.45068359,-24.18359375,52,48,2019,8,77,76,75,76,76,77,76,76,1,1,0,-1
783,783,783,783,783,783,783,783,24/08/2019,Man United,Crystal Palace,1,2,A,0,1,A,22,5,3,3,8,18,8,1,2,4,0,0,1854.82299805,1735.31616211,119.50683593999996,70,30,2019,8,82,81,80,82,79,77,76,77,6,-1,5,4
784,784,784,784,784,784,784,784,24/08/2019,Sheffield United,Leicester,1,2,A,0,1,A,8,10,3,2,11,6,7,4,1,0,0,0,1636.27575684,1744.65991211,-108.38415527000004,49,51,2019,8,73,72,73,73,79,77,77,78,-4,6,-5,-5
785,785,785,785,785,785,785,785,24/08/2019,Watford,West Ham,1,3,A,1,1,D,23,16,3,10,12,11,8,7,1,1,0,0,1664.52209473,1726.01171875,-61.489624020000065,55,45,2019,8,78,79,76,78,80,79,76,79,2,4,-1,0
786,786,786,786,786,786,786,786,24/08/2019,Liverpool,Arsenal,3,1,H,1,0,H,25,9,5,3,8,5,6,4,1,1,0,0,2049.84301758,1878.30895996,171.53405761999986,52,48,2019,8,86,83,84,84,86,82,80,81,6,2,3,1
787,787,787,787,787,787,787,787,25/08/2019,Bournemouth,Man City,1,3,A,1,2,A,10,19,7,5,7,13,4,5,1,3,0,0,1697.69958496,2041.10424805,-343.40466309,26,74,2019,8,79,77,76,77,86,87,83,86,-4,10,-9,-10
788,788,788,788,788,788,788,788,25/08/2019,Tottenham,Newcastle,0,1,A,0,1,A,17,8,2,3,10,5,6,6,2,2,0,0,1902.01489258,1701.17431641,200.84057616999985,79,21,2019,8,86,83,82,83,79,75,76,77,10,-3,6,8
789,789,789,789,789,789,789,789,25/08/2019,Wolves,Burnley,1,1,D,0,1,A,17,13,2,4,9,11,4,3,0,2,0,0,1737.19250488,1693.08068848,44.11181639999995,65,35,2019,8,77,80,77,78,77,76,76,77,1,0,1,4
790,790,790,790,790,790,790,790,31/08/2019,Southampton,Man United,1,1,D,0,1,A,10,21,2,8,17,7,2,3,1,2,1,0,1678.76452637,1843.30615234,-164.5416259699998,40,60,2019,8,76,77,76,76,82,81,80,82,-4,6,-6,-4
791,791,791,791,791,791,791,791,31/08/2019,Chelsea,Sheffield United,2,2,D,2,0,H,13,8,5,2,6,11,3,4,0,1,0,0,1871.62756348,1630.40368652,241.22387696,63,37,2019,8,80,82,80,81,73,72,73,73,7,-7,8,10
792,792,792,792,792,792,792,792,31/08/2019,Crystal Palace,Aston Villa,1,0,H,0,0,D,22,10,5,2,15,16,13,2,2,4,0,1,1749.23876953,1622.29846191,126.94030761999987,53,47,2019,8,79,77,76,77,76,75,73,75,6,0,2,2
793,793,793,793,793,793,793,793,31/08/2019,Leicester,Bournemouth,3,1,H,2,1,H,13,8,5,2,9,11,4,5,1,3,0,0,1752.93786621,1695.87561035,57.06225586000005,56,45,2019,8,79,77,77,78,79,77,76,77,3,2,1,0
794,794,794,794,794,794,794,794,31/08/2019,Man City,Brighton,4,0,H,2,0,H,15,6,6,2,10,6,8,1,1,1,0,0,2045.33410645,1628.35913086,416.97497559,54,46,2019,8,86,87,83,86,77,76,75,76,11,-6,10,11
795,795,795,795,795,795,795,795,31/08/2019,Newcastle,Watford,1,1,D,1,1,D,13,13,5,3,5,11,6,5,2,3,0,0,1716.63378906,1654.18249512,62.45129393999992,49,51,2019,8,79,75,76,77,78,79,76,78,3,2,-1,-4
796,796,796,796,796,796,796,796,31/08/2019,West Ham,Norwich,2,0,H,1,0,H,18,8,8,3,16,10,8,2,2,1,0,0,1738.75708008,1641.94641113,96.81066895000004,49,51,2019,8,80,79,76,79,76,73,72,74,8,0,5,6
797,797,797,797,797,797,797,797,31/08/2019,Burnley,Liverpool,0,3,A,0,2,A,7,15,2,7,10,16,6,4,0,0,0,0,1697.25500488,2054.93359375,-357.67858887000017,37,63,2019,8,77,76,76,77,86,83,84,84,-7,10,-7,-7
798,798,798,798,798,798,798,798,01/09/2019,Everton,Wolves,3,2,H,2,1,H,15,8,6,5,12,12,7,7,1,4,0,1,1764.08532715,1739.1628417999998,24.92248535000021,58,42,2019,9,77,79,80,79,77,80,77,78,0,-3,1,-1
799,799,799,799,799,799,799,799,01/09/2019,Arsenal,Tottenham,2,2,D,1,2,A,26,13,8,9,13,19,11,6,3,5,0,0,1875.62402344,1888.96118164,-13.337158199999974,55,45,2019,9,86,82,80,81,86,83,82,83,4,6,-2,-1
800,800,800,800,800,800,800,800,14/09/2019,Liverpool,Newcastle,3,1,H,2,1,H,21,8,9,1,5,4,10,1,0,0,0,0,2058.50927734,1713.21472168,345.29455566000024,73,27,2019,9,86,83,84,84,78,76,76,77,10,-6,7,7
801,801,801,801,801,801,801,801,14/09/2019,Brighton,Burnley,1,1,D,0,0,D,14,7,5,1,13,7,3,6,0,2,0,0,1626.88024902,1693.67919922,-66.79895020000004,64,36,2019,9,76,76,75,76,77,76,76,76,0,2,0,0
802,802,802,802,802,802,802,802,14/09/2019,Man United,Leicester,1,0,H,1,0,H,10,9,5,3,14,14,3,9,1,2,0,0,1840.4197998,1760.09667969,80.32312010999998,43,57,2019,9,83,79,80,81,79,77,77,78,6,-1,3,2
803,803,803,803,803,803,803,803,14/09/2019,Sheffield United,Southampton,0,1,A,0,0,D,17,11,4,7,10,7,12,6,1,1,1,0,1637.42150879,1681.65087891,-44.229370120000105,49,51,2019,9,73,73,73,73,75,76,76,76,-3,2,-3,-3
804,804,804,804,804,804,804,804,14/09/2019,Tottenham,Crystal Palace,4,0,H,4,0,H,13,11,5,6,19,11,4,3,4,2,0,0,1890.3203125,1752.95812988,137.36218262000008,65,35,2019,9,86,83,82,83,75,77,76,77,10,-7,6,6
805,805,805,805,805,805,805,805,14/09/2019,Wolves,Chelsea,2,5,A,0,3,A,11,15,4,6,8,11,7,5,1,2,0,0,1733.22412109,1864.60974121,-131.38562012000008,46,54,2019,9,77,80,77,78,79,84,80,81,-3,2,-3,-4
806,806,806,806,806,806,806,806,14/09/2019,Norwich,Man City,3,2,H,2,1,H,7,25,3,8,8,7,3,16,3,1,0,0,1636.07409668,2046.81286621,-410.7387695300001,31,69,2019,9,76,73,72,74,86,87,83,86,-7,14,-12,-14
807,807,807,807,807,807,807,807,15/09/2019,Bournemouth,Everton,3,1,H,1,1,D,13,14,6,5,5,14,7,7,0,4,0,0,1688.71679688,1770.02416992,-81.30737304000013,40,58,2019,9,79,77,76,77,77,79,80,79,-1,1,-2,-2
808,808,808,808,808,808,808,808,15/09/2019,Watford,Arsenal,2,2,D,0,2,A,31,10,7,4,14,4,7,1,3,3,0,0,1657.60168457,1874.26489258,-216.66320800999983,53,49,2019,9,77,79,76,78,86,82,80,81,-3,10,-3,-3
809,809,809,809,809,809,809,809,16/09/2019,Aston Villa,West Ham,0,0,D,0,0,D,10,13,5,1,13,12,2,4,2,1,0,1,1618.57910156,1744.62939453,-126.05029296999987,47,53,2019,9,76,75,74,75,83,79,76,78,0,9,-3,-4
810,810,810,810,810,810,810,810,20/09/2019,Southampton,Bournemouth,1,3,A,0,2,A,25,6,6,3,8,9,4,5,1,3,0,0,1682.22949219,1692.76757812,-10.53808593000008,65,35,2019,9,75,76,76,76,79,77,76,77,-1,3,-1,-1
811,811,811,811,811,811,811,811,21/09/2019,Leicester,Tottenham,2,1,H,0,1,A,16,11,7,4,16,13,8,2,1,2,0,0,1747.47375488,1886.98840332,-139.5146484400002,44,56,2019,9,79,77,77,78,86,83,82,83,-3,9,-5,-6
812,812,812,812,812,812,812,812,21/09/2019,Burnley,Norwich,2,0,H,2,0,H,13,11,6,2,11,10,7,3,0,1,0,0,1685.57556152,1643.7355957,41.839965820000096,42,59,2019,9,77,76,76,76,76,73,72,74,5,0,2,3
813,813,813,813,813,813,813,813,21/09/2019,Everton,Sheffield United,0,2,A,0,1,A,16,2,3,1,9,9,12,3,1,3,0,0,1750.09191895,1620.96154785,129.13037110000005,70,30,2019,9,77,79,80,79,73,73,73,73,4,-7,6,6
814,814,814,814,814,814,814,814,21/09/2019,Man City,Watford,8,0,H,5,0,H,28,5,11,4,5,9,5,4,2,2,0,0,2029.77172852,1653.84729004,375.92443848,68,31,2019,9,86,87,83,86,77,79,76,78,10,-6,8,8
